complaint_id,fraud_timestamp,filed_at,victim_pin,victim_district,victim_state,fraud_type,amount_defrauded,bank_mentioned,complaint_text,status,ncrb_motive_total,ncrb_hist_total_2019_2021,ncrb_trend_2019_2021,ncrb_crime_rate_2022,ncrb_chargesheet_rate_2022
COMP-2024-27487,2024-08-27 11:00:00,2024-08-27 15:43:00,426949,Ahmedabad,Gujarat,UPI_FRAUD,78441.07,HDFC,"I, Rahul Mehta, received a UPI collect request I did not recognise and Rs 78,441 was debited from my HDFC account without my authorisation.",FILED,362.0,70.0,4.125,189.8,89.8
COMP-2024-27488,2024-06-13 08:00:00,2024-06-13 10:18:00,799416,Ganjam,Odisha,OTP_FRAUD,870.21,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 870 was transferred out of my account. Complainant: Sunita Iyer.",UNDER_INVESTIGATION,317.0,7.0,-1.0,311.2,77.9
COMP-2024-27489,2024-06-28 21:00:00,2024-06-28 23:01:00,293042,Jorhat,Assam,OTHER,9062.04,PNB,"This is Kavita Sharma. An unknown transaction of Rs 9,062 occurred on my PNB account and I suspect fraud.",FILED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-27490,2024-07-29 22:00:00,2024-07-30 01:45:00,453500,Khammam,Telangana,LOAN_SCAM,12550.26,HDFC,"I, Deepa Iyer, was asked to pay a processing fee of Rs 12,550 through HDFC for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-27491,2024-08-21 14:00:00,2024-08-21 14:42:00,840136,Kohima,Nagaland,INVESTMENT_FRAUD,328275.38,BOB,"I invested Rs 328,275 through BOB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Neha Kumar.",CLOSED,2.0,0.0,0.0,45.4,58.0
COMP-2024-27492,2024-04-21 17:00:00,2024-04-21 19:59:00,747519,Meerut,Uttar Pradesh,LOAN_SCAM,14968.24,SBI,"I, Sunita Sharma, was asked to pay a processing fee of Rs 14,968 through SBI for an instant loan app that never disbursed any loan.",CASH_TRACED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-27493,2024-02-02 15:00:00,2024-02-02 18:11:00,563960,Coimbatore,Tamil Nadu,KYC_SCAM,5061.96,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 5,062 was withdrawn. This is Priya Rao reporting the incident.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-27494,2024-01-22 22:00:00,2024-01-23 01:38:00,921970,Bikaner,Rajasthan,OTHER,62963.43,SBI,"This is Neha Rao. An unknown transaction of Rs 62,963 occurred on my SBI account and I suspect fraud.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-27495,2024-01-02 14:00:00,2024-01-02 17:43:00,900518,Lucknow,Uttar Pradesh,UPI_FRAUD,9430.92,HDFC,"I, Neha Reddy, received a UPI collect request I did not recognise and Rs 9,431 was debited from my HDFC account without my authorisation.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-27496,2024-06-13 19:00:00,2024-06-14 02:12:00,857877,Bengaluru Urban,Karnataka,LOAN_SCAM,36787.33,SBI,"I, Sunita Mehta, was asked to pay a processing fee of Rs 36,787 through SBI for an instant loan app that never disbursed any loan.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-27497,2024-12-06 11:00:00,2024-12-06 18:33:00,172298,Alwar,Rajasthan,KYC_SCAM,10172.84,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 10,173 was withdrawn. This is Priya Mehta reporting the incident.",CASH_TRACED,941.0,90.0,2.0,293.5,49.8
COMP-2024-27498,2024-03-11 15:00:00,2024-03-11 16:26:00,549910,West Delhi,Delhi,UPI_FRAUD,9412.24,BOB,"I, Suresh Patel, received a UPI collect request I did not recognise and Rs 9,412 was debited from my BOB account without my authorisation.",CASH_TRACED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-27499,2024-08-26 09:00:00,2024-08-26 13:56:00,871696,South Andaman,Andaman and Nicobar Islands,UPI_FRAUD,6952.27,SBI,"I, Rahul Nair, received a UPI collect request I did not recognise and Rs 6,952 was debited from my SBI account without my authorisation.",CLOSED,3.0,1.0,-1.0,114.4,83.9
COMP-2024-27500,2024-05-20 08:00:00,2024-05-20 13:25:00,191076,Amritsar,Punjab,INVESTMENT_FRAUD,319722.09,AXIS,"I invested Rs 319,722 through AXIS into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Rahul Iyer.",FILED,102.0,31.0,0.5,142.9,66.4
COMP-2024-27501,2024-04-07 19:00:00,2024-04-08 02:28:00,163303,New Delhi,Delhi,OTHER,4928.05,AXIS,"This is Vikram Rao. An unknown transaction of Rs 4,928 occurred on my AXIS account and I suspect fraud.",CLOSED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-27502,2024-02-13 08:00:00,2024-02-13 12:23:00,210676,Kolkata,West Bengal,UPI_FRAUD,6677.47,PNB,"I, Ravi Joshi, received a UPI collect request I did not recognise and Rs 6,677 was debited from my PNB account without my authorisation.",FILED,478.0,36.0,2.0,158.5,90.6
COMP-2024-27503,2024-11-03 20:00:00,2024-11-04 02:13:00,115573,Jaipur,Rajasthan,UPI_FRAUD,14017.69,HDFC,"I, Anjali Singh, received a UPI collect request I did not recognise and Rs 14,018 was debited from my HDFC account without my authorisation.",UNDER_INVESTIGATION,941.0,90.0,2.0,293.5,49.8
COMP-2024-27504,2024-10-04 09:00:00,2024-10-04 13:19:00,784845,Jamshedpur (East Singhbhum),Jharkhand,KYC_SCAM,30742.46,HDFC,"I got a call saying my HDFC KYC will expire and after sharing OTP Rs 30,742 was withdrawn. This is Sanjay Kumar reporting the incident.",FILED,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-27505,2024-10-22 09:00:00,2024-10-22 13:40:00,343436,Jabalpur,Madhya Pradesh,OTHER,15956.43,AXIS,"This is Pooja Mehta. An unknown transaction of Rs 15,956 occurred on my AXIS account and I suspect fraud.",FILED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-27506,2024-11-10 16:00:00,2024-11-10 19:22:00,644723,Chennai,Tamil Nadu,KYC_SCAM,53205.14,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 53,205 was withdrawn. This is Rahul Nair reporting the incident.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-27507,2024-07-06 11:00:00,2024-07-06 16:29:00,553867,Silchar (Cachar),Assam,LOAN_SCAM,12160.53,IDBI,"I, Ravi Iyer, was asked to pay a processing fee of Rs 12,161 through IDBI for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-27508,2024-12-10 15:00:00,2024-12-10 18:59:00,844510,Ghaziabad,Uttar Pradesh,INVESTMENT_FRAUD,63067.86,IDBI,"I invested Rs 63,068 through IDBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Rahul Verma.",CASH_TRACED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-27509,2024-09-14 19:00:00,2024-09-15 01:39:00,641660,Nainital,Uttarakhand,OTP_FRAUD,2332.05,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 2,332 was transferred out of my account. Complainant: Manoj Joshi.",CASH_TRACED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-27510,2024-06-18 14:00:00,2024-06-18 17:11:00,502691,Chandigarh,Chandigarh,UPI_FRAUD,24471.38,IDBI,"I, Priya Patel, received a UPI collect request I did not recognise and Rs 24,471 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,26.0,1.0,0.0,240.5,54.4
COMP-2024-27511,2024-09-11 16:00:00,2024-09-11 18:30:00,681111,Kolkata,West Bengal,UPI_FRAUD,2092.43,IDBI,"I, Priya Mehta, received a UPI collect request I did not recognise and Rs 2,092 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,478.0,36.0,2.0,158.5,90.6
COMP-2024-27512,2024-04-14 16:00:00,2024-04-14 18:06:00,612601,Puducherry,Puducherry,JOB_SCAM,13172.06,ICICI,"I, Anjali Reddy, paid Rs 13,172 as a registration fee for a work-from-home job offer via ICICI and the recruiter has since stopped responding.",UNDER_INVESTIGATION,2.0,0.0,0.0,199.7,91.3
COMP-2024-27513,2024-11-10 15:00:00,2024-11-10 21:48:00,519939,Bengaluru Urban,Karnataka,OTP_FRAUD,4263.99,UNION,"Someone called claiming to be from UNION and asked for my OTP, after which Rs 4,264 was transferred out of my account. Complainant: Sunita Sharma.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-27514,2024-04-18 09:00:00,2024-04-18 10:04:00,504094,Kolkata,West Bengal,OTP_FRAUD,16675.39,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 16,675 was transferred out of my account. Complainant: Vikram Iyer.",FILED,478.0,36.0,2.0,158.5,90.6
COMP-2024-27515,2024-11-09 10:00:00,2024-11-09 17:18:00,781467,Mumbai City,Maharashtra,KYC_SCAM,168738.15,CANARA,"I got a call saying my CANARA KYC will expire and after sharing OTP Rs 168,738 was withdrawn. This is Pooja Joshi reporting the incident.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-27516,2024-10-14 09:00:00,2024-10-14 09:30:00,910648,Lunglei,Mizoram,INVESTMENT_FRAUD,97285.22,PNB,"I invested Rs 97,285 through PNB into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Deepa Patel.",CLOSED,1.0,2.0,0.0,291.6,58.0
COMP-2024-27517,2024-10-09 18:00:00,2024-10-09 19:34:00,959664,Bhagalpur,Bihar,UPI_FRAUD,16752.98,IDBI,"I, Sunita Singh, received a UPI collect request I did not recognise and Rs 16,753 was debited from my IDBI account without my authorisation.",CLOSED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-27518,2024-04-22 15:00:00,2024-04-22 19:07:00,237727,Ahmedabad,Gujarat,OTP_FRAUD,639.83,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 640 was transferred out of my account. Complainant: Deepa Mehta.",UNDER_INVESTIGATION,362.0,70.0,4.125,189.8,89.8
COMP-2024-27519,2024-10-04 16:00:00,2024-10-04 17:41:00,808905,East Delhi,Delhi,INVESTMENT_FRAUD,115633.87,IDBI,"I invested Rs 115,634 through IDBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Suresh Sharma.",FILED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-27520,2024-02-24 16:00:00,2024-02-24 21:56:00,240977,Gautam Buddh Nagar,Uttar Pradesh,KYC_SCAM,23764.66,KOTAK,"I got a call saying my KOTAK KYC will expire and after sharing OTP Rs 23,765 was withdrawn. This is Sunita Singh reporting the incident.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-27521,2024-07-26 08:00:00,2024-07-26 13:54:00,275092,Kurnool,Andhra Pradesh,UPI_FRAUD,27827.7,HDFC,"I, Kavita Iyer, received a UPI collect request I did not recognise and Rs 27,828 was debited from my HDFC account without my authorisation.",FILED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-27522,2024-01-04 19:00:00,2024-01-04 20:58:00,230509,Dwarka,Delhi,JOB_SCAM,10954.73,IDBI,"I, Deepa Reddy, paid Rs 10,955 as a registration fee for a work-from-home job offer via IDBI and the recruiter has since stopped responding.",FILED,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-27523,2024-03-12 08:00:00,2024-03-12 10:21:00,819538,Karimnagar,Telangana,LOAN_SCAM,16921.19,UNION,"I, Vikram Gupta, was asked to pay a processing fee of Rs 16,921 through UNION for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-27524,2024-12-31 10:00:00,2024-12-31 13:58:00,298688,Panipat,Haryana,OTP_FRAUD,877.86,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 878 was transferred out of my account. Complainant: Anjali Nair.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-27525,2024-01-30 14:00:00,2024-01-30 18:42:00,842277,Guntur,Andhra Pradesh,OTHER,6547.21,KOTAK,"This is Ravi Gupta. An unknown transaction of Rs 6,547 occurred on my KOTAK account and I suspect fraud.",CLOSED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-27526,2024-09-06 20:00:00,2024-09-06 21:51:00,429401,Kamrup Metropolitan,Assam,INVESTMENT_FRAUD,168557.69,ICICI,"I invested Rs 168,558 through ICICI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Manoj Gupta.",FILED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-27527,2024-12-19 16:00:00,2024-12-19 20:02:00,640762,East Khasi Hills,Meghalaya,UPI_FRAUD,8165.73,HDFC,"I, Arjun Mehta, received a UPI collect request I did not recognise and Rs 8,166 was debited from my HDFC account without my authorisation.",UNDER_INVESTIGATION,39.0,3.0,0.0,87.6,26.9
COMP-2024-27528,2024-10-17 17:00:00,2024-10-17 18:00:00,100135,Panipat,Haryana,OTP_FRAUD,36804.8,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 36,805 was transferred out of my account. Complainant: Deepa Nair.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-27529,2024-06-19 15:00:00,2024-06-19 21:13:00,780136,Jabalpur,Madhya Pradesh,OTHER,3353.92,SBI,"This is Kavita Reddy. An unknown transaction of Rs 3,354 occurred on my SBI account and I suspect fraud.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-27530,2024-01-21 08:00:00,2024-01-21 08:41:00,709930,Ernakulam,Kerala,UPI_FRAUD,8112.73,IDBI,"I, Deepa Verma, received a UPI collect request I did not recognise and Rs 8,113 was debited from my IDBI account without my authorisation.",FILED,283.0,21.0,0.0,661.0,96.0
COMP-2024-27531,2024-05-05 16:00:00,2024-05-05 22:45:00,401748,Nainital,Uttarakhand,OTP_FRAUD,2288.25,SBI,"Someone called claiming to be from SBI and asked for my OTP, after which Rs 2,288 was transferred out of my account. Complainant: Suresh Sharma.",FILED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-27532,2024-07-03 18:00:00,2024-07-03 20:19:00,621455,Shimla,Himachal Pradesh,OTP_FRAUD,3577.7,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 3,578 was transferred out of my account. Complainant: Pooja Rao.",FILED,31.0,0.0,0.0,177.8,82.9
COMP-2024-27533,2024-02-02 14:00:00,2024-02-02 14:48:00,678695,Tawang,Arunachal Pradesh,KYC_SCAM,20541.24,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 20,541 was withdrawn. This is Arjun Gupta reporting the incident.",FILED,4.0,0.0,0.0,148.8,47.2
COMP-2024-27534,2024-08-09 22:00:00,2024-08-10 00:10:00,592239,Dakshina Kannada,Karnataka,KYC_SCAM,3522.23,KOTAK,"I got a call saying my KOTAK KYC will expire and after sharing OTP Rs 3,522 was withdrawn. This is Rahul Rao reporting the incident.",CASH_TRACED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-27535,2024-09-08 08:00:00,2024-09-08 12:13:00,716183,Bastar,Chhattisgarh,OTP_FRAUD,45774.96,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 45,775 was transferred out of my account. Complainant: Neha Singh.",CASH_TRACED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-27536,2024-11-02 15:00:00,2024-11-02 20:03:00,630902,Ajmer,Rajasthan,KYC_SCAM,27058.46,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 27,058 was withdrawn. This is Priya Joshi reporting the incident.",FILED,941.0,90.0,2.0,293.5,49.8
COMP-2024-27537,2024-07-11 19:00:00,2024-07-11 23:52:00,716453,Haridwar,Uttarakhand,UPI_FRAUD,4707.26,UNION,"I, Manoj Gupta, received a UPI collect request I did not recognise and Rs 4,707 was debited from my UNION account without my authorisation.",FILED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-27538,2024-02-07 16:00:00,2024-02-07 20:51:00,553215,Thrissur,Kerala,LOAN_SCAM,60498.81,BOB,"I, Manoj Kumar, was asked to pay a processing fee of Rs 60,499 through BOB for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,283.0,21.0,0.0,661.0,96.0
COMP-2024-27539,2024-05-29 15:00:00,2024-05-29 15:45:00,795166,Kavaratti,Lakshadweep,UPI_FRAUD,8203.2,BOB,"I, Amit Joshi, received a UPI collect request I did not recognise and Rs 8,203 was debited from my BOB account without my authorisation.",CLOSED,0.0,0.0,0.0,92.8,73.5
COMP-2024-27540,2024-11-02 20:00:00,2024-11-02 22:43:00,953679,Prayagraj,Uttar Pradesh,KYC_SCAM,10646.42,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 10,646 was withdrawn. This is Neha Iyer reporting the incident.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-27541,2024-11-29 15:00:00,2024-11-29 21:05:00,249994,West Garo Hills,Meghalaya,KYC_SCAM,96312.48,HDFC,"I got a call saying my HDFC KYC will expire and after sharing OTP Rs 96,312 was withdrawn. This is Deepa Joshi reporting the incident.",FILED,39.0,3.0,0.0,87.6,26.9
COMP-2024-27542,2024-12-06 22:00:00,2024-12-07 05:58:00,635938,Chandigarh,Chandigarh,UPI_FRAUD,73140.9,UNION,"I, Arjun Kumar, received a UPI collect request I did not recognise and Rs 73,141 was debited from my UNION account without my authorisation.",CLOSED,26.0,1.0,0.0,240.5,54.4
COMP-2024-27543,2024-03-31 19:00:00,2024-03-31 21:51:00,606154,Mumbai City,Maharashtra,UPI_FRAUD,1732.95,KOTAK,"I, Priya Kumar, received a UPI collect request I did not recognise and Rs 1,733 was debited from my KOTAK account without my authorisation.",CASH_TRACED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-27544,2024-11-06 18:00:00,2024-11-07 00:44:00,519254,Nagpur,Maharashtra,OTP_FRAUD,4406.45,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 4,406 was transferred out of my account. Complainant: Deepa Gupta.",CASH_TRACED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-27545,2024-03-04 20:00:00,2024-03-04 22:45:00,261778,Jorhat,Assam,OTHER,20033.21,BOB,"This is Deepa Patel. An unknown transaction of Rs 20,033 occurred on my BOB account and I suspect fraud.",FILED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-27546,2024-10-20 09:00:00,2024-10-20 09:10:00,769022,Gaya,Bihar,KYC_SCAM,8635.27,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 8,635 was withdrawn. This is Suresh Joshi reporting the incident.",CASH_TRACED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-27547,2024-12-31 17:00:00,2024-12-31 22:18:00,905932,Kohima,Nagaland,KYC_SCAM,7902.25,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 7,902 was withdrawn. This is Pooja Sharma reporting the incident.",CASH_TRACED,2.0,0.0,0.0,45.4,58.0
COMP-2024-27548,2024-08-30 16:00:00,2024-08-30 21:22:00,702571,Jamshedpur (East Singhbhum),Jharkhand,JOB_SCAM,8029.76,AXIS,"I, Sunita Sharma, paid Rs 8,030 as a registration fee for a work-from-home job offer via AXIS and the recruiter has since stopped responding.",UNDER_INVESTIGATION,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-27549,2024-03-11 19:00:00,2024-03-11 19:59:00,996531,Ganjam,Odisha,OTP_FRAUD,1337.34,CANARA,"Someone called claiming to be from CANARA and asked for my OTP, after which Rs 1,337 was transferred out of my account. Complainant: Sunita Joshi.",FILED,317.0,7.0,-1.0,311.2,77.9
COMP-2024-27550,2024-05-10 16:00:00,2024-05-10 19:27:00,762523,West Sikkim,Sikkim,UPI_FRAUD,20973.04,IDBI,"I, Sanjay Joshi, received a UPI collect request I did not recognise and Rs 20,973 was debited from my IDBI account without my authorisation.",FILED,1.0,0.0,0.0,80.3,55.5
COMP-2024-27551,2024-08-29 21:00:00,2024-08-29 23:02:00,668102,South Andaman,Andaman and Nicobar Islands,LOAN_SCAM,17603.09,ICICI,"I, Neha Verma, was asked to pay a processing fee of Rs 17,603 through ICICI for an instant loan app that never disbursed any loan.",CASH_TRACED,3.0,1.0,-1.0,114.4,83.9
COMP-2024-27552,2024-04-09 20:00:00,2024-04-10 02:27:00,237274,Ludhiana,Punjab,OTHER,7595.44,AXIS,"This is Suresh Patel. An unknown transaction of Rs 7,595 occurred on my AXIS account and I suspect fraud.",FILED,102.0,31.0,0.5,142.9,66.4
COMP-2024-27553,2024-08-31 17:00:00,2024-08-31 17:13:00,288656,Bhagalpur,Bihar,UPI_FRAUD,160672.14,AXIS,"I, Ravi Sharma, received a UPI collect request I did not recognise and Rs 160,672 was debited from my AXIS account without my authorisation.",UNDER_INVESTIGATION,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-27554,2024-11-12 22:00:00,2024-11-13 03:57:00,127491,Ajmer,Rajasthan,LOAN_SCAM,82272.76,HDFC,"I, Ravi Joshi, was asked to pay a processing fee of Rs 82,273 through HDFC for an instant loan app that never disbursed any loan.",FILED,941.0,90.0,2.0,293.5,49.8
